,AADT_mean_x,AADT_Single_Unit_mean_x,AADT_Combination_mean_x,Future_AADT_mean_x,IRI_mean_x,Thickness_Rigid_mean_x,Thickness_Flexible_mean_x,Base_Thickness_mean_x,F_System_mode,Surface_Type_mode,Base_Type_mode_x,Rutting_mean_x,Cracking_Percent_mean_x,Faulting_mean_x,Last_Overlay_Thickness_mean_x,RHU_AV_x,FRZ_IDX_x,TEMP_AVG_x,PRECIPITATION_x,Age_x,Urban_Type_rural,Urban_Type_small urban,Urban_Type_urban,IRI_mean_y
572,10600.0,1386.0,783.0,17000.0,49.0,8.0,5.0,8.0,4.0,7.0,2.0,0.1,0.0,0.0,3.5,74.1,11.3,11.0,860.5,70.0,1.0,0.0,0.0,58.3
573,1304.9384885300715,14.917234144832772,11.173104525644439,1686.084530224538,147.07483734406105,0.0,6.466828189611668,8.065120493156464,5.0,2.0,2.0,0.0,0.9667766744284025,0.07634053606489294,3.4995830710116724,76.13625709129452,296.0251329943841,10.538474567997474,1308.994889070867,74.89044618125854,1.0,0.0,0.0,195.0
574,5170.0,248.0,181.0,5774.0,194.0,0.0,6.0,16.0,5.0,6.0,2.0,0.3,10.0,0.0,3.0,83.4,216.1,7.8,1441.1,23.0,1.0,0.0,0.0,224.0
575,9700.0,301.0,49.0,10864.0,65.0,0.0,6.0,27.0,5.0,6.0,2.0,0.2,0.0,0.0,2.0,80.9,756.2,6.8,1362.0,28.0,0.0,0.0,1.0,71.0
576,11133.0,390.0,390.0,12580.0,68.8,0.0,6.0,16.0,4.0,6.0,2.0,0.1,0.0,0.0,2.0,81.4,462.0,8.1,1373.9,14.0,0.0,1.0,0.0,70.0
577,8892.933916344502,313.09339937405963,111.05057618969343,11200.079364879497,132.99707355017225,5.480358600661065,5.268029667681235,4.1484925311300875,3.0,7.0,3.0,0.0,13.904132815923308,0.11292214049087156,1.909122210764064,75.93480904247319,658.4495091259754,8.673134736576655,1061.6098115398515,53.96563157667934,0.0,0.0,1.0,150.0
578,4944.944798903363,449.05045403151723,0.9859363277448512,6793.0171180915895,179.50126814697438,0.0,3.4902602450553277,9.256138657245216,4.0,2.0,2.0,0.37961417427957006,6.006085842805871,0.05560695319816388,0.9562739696444037,79.35516720102959,351.0729974674174,5.602872159592484,1016.4781131897284,17.132291534049763,0.0,0.0,1.0,189.5
579,755.0,106.0,101.0,1212.0,65.8,0.0,6.0,6.0,5.0,2.0,2.0,0.1,3.2,0.0,2.0,64.0,994.6,6.0,503.4,45.0,1.0,0.0,0.0,71.0
580,6595.0,178.0,19.0,7070.0,102.5,0.0,4.0,8.0,3.0,2.0,2.0,0.1,9.8,0.0,2.5,76.3,364.6,9.7,1122.7,70.0,0.0,1.0,0.0,115.0
581,63900.0,2154.0,5552.0,80400.0,51.3,0.0,7.0,15.0,1.0,6.0,5.0,0.1,0.3,0.0,3.5,77.6,254.6,10.4,1398.8,40.0,0.0,0.0,1.0,57.0
582,1175.0,83.0,63.0,1342.0,74.6,0.0,10.0,23.0,5.0,6.0,2.0,0.1,0.0,0.0,1.5,81.8,815.0,6.3,1323.6,14.0,1.0,0.0,0.0,111.7
583,5800.0,357.0,92.0,6300.0,105.5,0.0,8.0,16.0,3.0,6.0,5.0,0.1,2.5,0.0,2.5,77.8,330.7,9.9,1303.1,31.0,0.0,0.0,1.0,120.5
584,11830.0,310.0,115.0,16850.0,148.0,9.0,3.0,6.0,5.0,7.0,2.0,0.1,2.2,0.0,3.0,75.6,310.8,10.9,1231.6,32.0,0.0,0.0,1.0,155.8
585,4191.0,226.0,46.0,6228.0,88.0,0.0,3.0,25.0,4.0,6.0,3.0,0.1,14.0,0.0,1.0,79.5,622.1,7.5,1291.3,16.0,0.0,0.0,1.0,90.0
586,5069.0,330.0,25.0,6161.0,123.0,0.0,6.0,10.0,3.0,2.0,2.0,0.1,11.3,0.0,1.5,77.3,280.3,10.6,1358.9,75.0,0.0,0.0,1.0,151.3
587,34391.0,1341.0,1224.0,40788.0,128.0,10.0,3.0,11.0,3.0,7.0,3.0,0.2,2.0,0.0,2.0,77.4,183.7,11.8,1369.8,80.0,0.0,0.0,1.0,183.0
588,12183.0,299.0,2564.0,13652.0,63.0,0.0,10.2,5.5,1.0,2.0,5.0,0.1,0.0,0.0,2.0,,,,,4.0,0.0,1.0,0.0,67.0
589,1997.0,236.0,48.0,2135.0,59.4,0.0,6.0,16.0,5.0,6.0,2.0,0.1,0.0,0.0,1.5,84.1,1442.7,3.1,1231.3,18.0,1.0,0.0,0.0,74.3
590,27500.0,580.0,272.0,35256.0,64.0,0.0,2.0,8.0,3.0,6.0,2.0,0.1,8.0,0.0,1.5,76.6,0.0,22.8,1105.9,1.0,0.0,0.0,1.0,69.0
591,14091.0,1176.0,354.0,14158.0,66.0,0.0,10.0,6.0,3.0,6.0,2.0,0.3,18.0,0.0,2.0,77.2,144.1,12.5,1372.0,34.0,1.0,0.0,0.0,70.0
592,23300.0,657.0,6738.0,26400.0,58.1,0.0,11.0,11.0,1.0,6.0,2.0,0.3,0.5,0.0,2.0,75.8,5.9,10.6,1901.3,58.0,0.0,0.0,1.0,58.4
593,3399.0,180.0,88.0,3806.0,90.0,0.0,6.0,22.0,4.0,6.0,2.0,0.1,0.3,0.0,1.5,80.9,756.2,6.8,1362.0,7.0,1.0,0.0,0.0,111.1
594,222632.0,10286.0,8305.0,222886.0,99.0,9.0,5.0,6.0,1.0,7.0,3.0,0.1,0.0,0.0,2.0,75.0,135.7,12.8,1354.6,45.0,0.0,0.0,1.0,152.0
595,2103.0609230403,19.929762064290294,0.9939594220683683,2461.840340005282,163.92813737603572,0.10777662977815153,10.052875135373771,5.8979683976701915,5.0,2.0,2.0,0.2013240708436714,10.002961938309454,0.0,10.00173153607436,77.5546459557604,459.0848658900377,8.681327685347192,1412.2257090375663,12.958364886318323,0.0,1.0,0.0,179.0
596,8000.0,674.0,512.0,8100.0,52.9,0.0,8.0,8.0,3.0,6.0,2.0,0.1,0.0,0.0,2.0,75.8,5.9,10.6,1901.3,48.0,1.0,0.0,0.0,59.6
597,21988.0,799.0,3998.0,28532.0,97.5,14.0,0.0,8.0,3.0,3.0,2.0,0.0,0.0,0.0,14.0,76.2,292.1,10.6,1352.2,20.0,0.0,0.0,1.0,111.0
598,7000.0,187.0,340.0,13930.0,70.6,0.0,8.0,6.0,3.0,2.0,5.0,0.3,4.0,0.0,2.0,73.8,27.5,15.5,1206.3,21.0,0.0,0.0,1.0,72.0
599,3787.0,288.0,133.0,3911.0,138.6,0.0,7.0,21.0,4.0,2.0,2.0,0.3,6.1,0.0,1.2,83.8,1144.1,4.4,1502.9,12.0,1.0,0.0,0.0,171.9
600,37235.0,2599.0,1554.0,39936.0,170.0,0.0,10.0,6.0,3.0,6.0,3.0,0.4,2.0,0.0,1.7,75.8,280.2,11.5,1194.5,32.0,0.0,0.0,1.0,204.0
601,1721.0,70.0,92.0,1983.0,76.0,7.0,9.0,7.0,3.0,7.0,3.0,0.1,0.0,0.0,2.0,78.0,463.2,8.7,1363.9,95.0,1.0,0.0,0.0,78.7
602,59909.0,2756.0,12940.0,67696.0,42.4,0.0,13.0,20.0,1.0,2.0,2.0,0.2,0.0,0.0,1.7,81.4,462.0,8.1,1373.9,12.0,0.0,0.0,1.0,44.7
603,2763.0,169.0,83.0,3005.0,45.9,0.0,6.0,16.0,5.0,2.0,2.0,0.1,0.0,0.0,1.5,81.2,603.0,7.1,1415.4,1.0,1.0,0.0,0.0,72.2
604,3042.966800315341,39.00175743311068,143.76432537107283,3430.2083111462603,344.92183018752644,0.011369103647236879,4.002943706644563,8.031288089877824,5.0,2.0,2.0,0.11764356613184893,5.960349456593024,0.0932899798649221,1.4882547623833495,77.11858335898732,390.28874746180486,9.42818996595581,1398.9972000980565,59.98401544186087,0.0,1.0,0.0,358.0
605,400.0,60.0,17.0,550.0,90.8,6.0,6.0,4.0,6.0,7.0,3.0,0.1,0.2,0.0,3.0,75.8,525.0,9.4,1081.6,83.0,0.0,0.0,1.0,99.4
606,12845.14109329543,274.9899233395797,158.914232979445,15000.045373456136,125.23936990680107,5.564765214269799,5.639718569017727,3.9515905134977864,3.0,7.0,3.0,0.0,21.988249231111748,0.006721151714300436,2.0334816548000254,74.45634607919347,340.09080133514516,11.225201332144728,1100.304647049068,51.04093350527574,1.0,0.0,0.0,136.5
607,2700.0,46.0,33.0,3000.0,72.5,0.0,10.0,8.0,6.0,6.0,3.0,0.1,0.0,0.0,2.5,77.6,254.6,10.4,1398.8,95.0,0.0,0.0,1.0,79.0
608,140.0,6.0,5.0,155.0,67.5,0.0,7.5,11.0,4.0,6.0,2.0,0.1,0.0,0.0,1.5,72.4,1497.3,4.3,742.9,59.0,1.0,0.0,0.0,75.5
609,9892.0,327.0,342.0,10600.0,74.0,5.5,5.5,4.0,3.0,7.0,3.0,0.1,9.0,0.0,2.0,74.6,340.0,11.3,1100.3,90.0,0.0,0.0,1.0,81.0
610,3212.784073604784,443.0291313062561,283.104929624951,3678.0496654982016,332.11258151792333,0.1297207733790507,5.10425093277616,23.04993704255395,5.0,6.0,2.0,0.5064061980251289,33.98308830165291,0.0,1.1225156989172012,81.79156046855421,814.9456938810393,6.301285656767151,1323.6242380724439,16.09105383039065,0.0,0.0,1.0,395.0
611,1791.9683927574977,0.0,0.0,2366.0646052582924,149.905852837695,0.0347599292467606,5.94824675051954,8.946866588051284,4.0,6.0,2.0,0.20177687759879434,0.9252580507331024,0.04558203595220284,2.8743732525054746,59.03869856064606,62.35653324235441,12.230741668080706,438.0387018483239,4.099977508866696,0.0,1.0,0.0,156.0
612,4900.0,91.0,172.0,6200.0,101.0,0.0,10.0,8.0,4.0,6.0,3.0,0.1,0.0,0.0,2.5,77.6,254.6,10.4,1398.8,74.0,0.0,0.0,1.0,113.5
613,10900.0,1199.0,109.0,15805.0,144.1,0.0,8.0,6.0,3.0,2.0,5.0,0.2,21.0,0.0,2.0,74.8,41.0,14.4,1427.3,10.0,0.0,0.0,1.0,161.0
614,10900.050338089108,1198.9548245222513,109.04787041543325,15804.919763699441,190.81529196690988,0.0,8.125344417304087,6.055027477644331,3.0,2.0,5.0,0.27593554771149914,11.826960739759258,0.0,2.110907547843211,74.84841077584053,40.89468043579508,14.502911975014822,1427.0971157299791,9.815227348376093,1.0,0.0,0.0,191.0
615,174000.0,3950.0,3750.0,235300.0,41.6,0.0,13.5,10.0,1.0,2.0,2.0,0.2,0.0,0.0,4.0,76.1,28.6,15.6,1328.6,46.0,0.0,0.0,1.0,48.8
616,28958.0,1631.0,8794.0,33365.0,53.5,10.0,4.0,21.0,1.0,7.0,5.0,0.1,0.0,0.0,2.0,78.0,463.2,8.7,1363.9,50.0,1.0,0.0,0.0,58.5
617,28845.0,2092.0,1081.0,33671.0,43.0,0.0,15.5,12.0,3.0,2.0,2.0,0.1,0.0,0.0,2.5,78.1,520.3,8.1,1384.8,58.0,0.0,0.0,1.0,47.0
618,1939.0,556.0,153.0,1962.0,169.0,0.0,6.0,15.0,5.0,6.0,2.0,0.1,3.0,0.0,2.0,76.6,739.7,8.1,1119.6,7.0,0.0,0.0,1.0,189.0
619,9039.93246640164,271.01373529724356,41.04329471724006,10956.07939359471,146.17184519047157,9.059617089707302,10.560969448400167,9.033502215694735,3.0,7.0,3.0,0.11076507740839503,13.140469694023654,0.0,4.058217131464689,77.80187508670987,393.97259340790595,9.202970805184824,1382.0654749242613,79.85109386057323,0.0,1.0,0.0,166.0
620,17100.2838911157,992.9370530219184,324.9083040202086,19499.996082315687,166.0142721449743,0.0,9.98457383954813,17.917347027290944,3.0,6.0,5.0,0.49784692444227313,28.04265969106016,0.0,2.4058173152129605,77.85043107837141,386.37121063885724,9.085010664884432,1426.4602952262803,24.097640862278745,0.0,0.0,1.0,174.0
621,747.8146362795342,28.025141482723782,6.946243397507067,833.8971560001476,226.9167846468301,0.0,10.135333191345612,5.825965097104449,5.0,6.0,3.0,0.3819285199757411,20.497705594974015,0.21022123988648828,2.136072856731452,74.94670851003129,215.82626718181967,12.262679589415015,1233.3001512559244,67.05732672053065,0.0,0.0,1.0,303.2
622,50213.0,1630.0,14355.0,65066.0,64.0,10.0,4.0,16.0,1.0,7.0,3.0,0.2,0.0,0.0,2.0,76.2,292.1,10.6,1352.2,57.0,0.0,0.0,1.0,67.0
623,3250.0,260.0,550.0,4100.0,107.0,4.5,4.5,4.0,3.0,7.0,3.0,0.2,64.0,0.0,2.0,74.8,499.5,9.9,1060.9,88.0,0.0,1.0,0.0,129.0
624,51500.0,1792.0,1092.0,72718.0,60.0,0.0,4.0,10.0,3.0,2.0,2.0,0.1,8.0,0.0,0.0,76.8,0.0,22.3,1219.3,10.0,0.0,0.0,1.0,74.5
625,29502.0,828.0,3790.0,43264.0,46.5,11.0,5.0,6.0,3.0,7.0,2.0,0.1,1.0,0.0,3.3,75.9,358.6,10.3,1179.5,32.0,1.0,0.0,0.0,55.5
626,25942.0,1892.0,1225.0,26056.0,50.7,9.0,8.5,8.0,3.0,7.0,2.0,0.1,5.0,0.0,1.5,77.6,43.7,14.3,1302.9,59.0,0.0,1.0,0.0,57.5
627,13857.930303418625,574.1416079199728,93.83497463965062,14134.965934775262,137.71035261578405,0.08826291890280363,3.879385381366623,7.937355361689206,4.0,7.0,2.0,0.25358284265857883,2.16614705976347,0.0,2.0987697187893937,78.8181496256839,44.690384602674584,13.342992043724431,1280.9411584339502,91.86725107287413,1.0,0.0,0.0,161.7
628,29855.0,2691.0,3572.0,36754.0,58.0,10.0,6.0,6.0,1.0,7.0,2.0,0.1,0.0,0.0,6.0,76.2,315.7,10.5,1319.7,51.0,1.0,0.0,0.0,63.5
629,300.03306312229154,17.051111405732822,2.8228776223106378,500.08418724793995,265.82310892021803,0.04059345172950845,9.404659192594998,7.017869787471771,5.0,6.0,2.0,0.31731598272038075,3.577088651690605,0.11322069433748011,1.3913535568933626,78.85288983324567,489.3533021301498,8.693849196384768,1569.7393088285519,62.7405859297482,1.0,0.0,0.0,273.3
630,25726.0,991.0,6090.0,29971.0,60.0,0.0,6.5,25.0,1.0,2.0,5.0,0.1,4.0,0.0,2.0,77.2,299.4,10.4,1358.6,48.0,1.0,0.0,0.0,80.0
631,336.0,10.0,76.0,403.0,82.9,0.0,5.0,4.0,5.0,2.0,2.0,0.1,0.0,0.0,1.5,67.5,1049.6,6.6,697.9,42.0,1.0,0.0,0.0,85.9
632,2561.034217900292,32.93023413467619,25.02117867674207,2855.8224824504887,113.9937027074215,0.0,10.174413101876713,6.183254126701639,6.0,6.0,3.0,0.1661941492631478,2.9123920936771324,0.0,1.9816650333207304,75.92632471164238,339.05616028697153,10.245457995201756,1231.7754518578583,66.81365101365405,0.0,0.0,1.0,139.7
633,8620.0,620.0,651.0,10000.0,40.2,9.0,4.5,6.0,1.0,7.0,2.0,0.1,0.0,0.0,2.0,71.5,775.5,8.2,986.8,43.0,1.0,0.0,0.0,50.1
634,21957.0,1044.0,1109.0,23167.0,68.0,9.0,6.5,23.0,2.0,7.0,3.0,0.1,0.0,0.0,2.5,77.0,366.4,9.8,1312.2,44.0,0.0,1.0,0.0,72.0
635,1296.0,30.0,105.0,1799.0,96.5,0.0,7.0,8.0,3.0,2.0,2.0,0.1,4.0,0.0,2.0,63.2,582.8,8.8,601.1,62.0,1.0,0.0,0.0,105.6
636,9391.0,810.0,22.0,12648.0,95.0,0.0,6.5,7.0,4.0,6.0,2.0,0.1,1.0,0.0,1.0,69.7,269.2,8.3,666.7,1.0,0.0,0.0,1.0,104.0
637,381.0642941370564,77.14140928044893,63.08623839801115,438.96617531977114,231.74659998394552,0.03783051316813183,6.052183333036379,17.07945685397838,5.0,2.0,2.0,0.14622870348515998,8.277064533856967,0.09686638908841232,0.9338520127102174,83.09216992911757,1072.444932574483,4.75932511337718,1526.9565483238923,11.02136008989808,0.0,1.0,0.0,252.5
638,5136.0,278.0,56.0,6650.0,64.6,0.0,3.0,26.0,4.0,6.0,2.0,0.2,19.3,0.0,1.0,81.9,776.7,6.5,1396.5,56.0,1.0,0.0,0.0,66.0
639,31700.0,2976.0,5951.0,35732.0,54.0,0.0,10.0,18.0,1.0,2.0,2.0,0.2,17.0,0.0,2.0,77.2,390.2,9.5,1399.2,61.0,1.0,0.0,0.0,69.0
640,186570.1467765965,5286.989484379511,6662.084469031986,215096.91467243314,148.28823404266453,10.004682927847465,0.7236228335786301,10.032305556864452,1.0,7.0,3.0,0.052677043462335926,0.9707925460344575,0.09249523653541186,1.6062510879460845,76.36960167095667,209.71564211511316,11.636318350603643,1454.4620883131186,49.15866835497166,0.0,0.0,1.0,159.0
641,3935.0,205.0,477.0,4000.0,86.0,5.5,5.5,4.0,3.0,7.0,3.0,0.1,7.0,0.0,2.0,75.9,240.3,12.3,1296.8,57.0,0.0,1.0,0.0,88.0
642,9322.0,170.0,36.0,12119.0,85.5,5.5,7.0,2.0,3.0,7.0,2.0,0.2,0.0,0.0,2.0,62.8,691.9,7.3,553.5,77.0,0.0,1.0,0.0,94.0
643,18493.0,1226.0,75.0,27480.0,113.5,0.0,5.0,6.0,3.0,2.0,2.0,0.2,3.5,0.0,2.0,79.3,351.1,5.4,1016.7,29.0,0.0,0.0,1.0,149.5
644,6596.0,356.0,568.0,7603.0,110.5,6.0,3.0,20.0,4.0,7.0,5.0,0.2,4.0,0.0,2.0,78.8,496.7,8.4,1374.0,80.0,0.0,1.0,0.0,121.0
645,7699.871519357293,686.1965331146541,537.0736477288402,9779.071766827426,165.70002040891947,0.04882537171730414,5.978948745185246,4.484085391255959,4.0,2.0,5.0,0.4026606752295908,13.234481874800814,0.0,2.027450244899197,74.64818287011781,41.09264183916579,14.468609305836516,1427.2585169253555,10.125364848770854,0.0,1.0,0.0,182.0
646,1909.0,134.0,105.0,2673.0,88.7,0.0,6.1,8.7,3.0,6.0,3.0,0.2,1.0,0.0,1.8,87.2,12.4,9.6,1637.3,64.0,1.0,0.0,0.0,89.0
647,349.99183963792734,20.00253489143351,2.9960316718436717,400.2372949049739,271.9945365170848,0.0,7.865911741199444,6.868898138627027,5.0,6.0,3.0,0.5952814762211448,5.049142631618482,0.07628623529497632,1.5504348989291068,78.80677573476675,489.6914599762157,8.482130498374511,1569.7880104148603,55.03322088526474,0.0,1.0,0.0,311.0
648,820.0,69.0,25.0,888.0,123.2,0.0,8.0,21.0,5.0,6.0,2.0,0.1,0.0,0.0,1.0,81.2,846.6,6.4,1370.8,26.0,1.0,0.0,0.0,156.4
649,36800.0,1579.0,9082.0,44700.0,65.0,0.0,11.5,28.0,1.0,6.0,2.0,0.2,0.0,0.0,4.0,81.2,3.8,10.5,1222.3,62.0,0.0,1.0,0.0,75.5
650,2899.941055756703,93.98383279921948,233.87740371362554,3233.9437086503494,202.78203603831665,0.15684041565002238,10.149511589219813,5.87685569120833,6.0,6.0,3.0,0.2863335633821049,23.22781962195367,0.0,1.9930710733146495,76.4900076971758,393.41318478189487,9.680889923953018,1269.3489412290562,66.89987347809424,0.0,1.0,0.0,229.0
651,8903.070852556713,1262.028907217844,239.90155373123358,11300.081790241322,144.83953005127123,5.424919073581519,5.569857673672679,4.009556152440753,3.0,7.0,3.0,0.1473153863865726,42.85294328395875,0.2067791666346114,1.966956687401179,76.08699597595901,658.4461190600033,8.557495333048537,1061.6367372188736,57.87814091885922,1.0,0.0,0.0,162.6
652,3099.898340964658,224.0070659669943,48.25250848328709,3600.2526507075117,144.02839362343914,0.0,10.00407445522967,8.044332209708445,4.0,6.0,3.0,0.1874633999329814,0.0,0.0767101145405543,2.4604681650765214,78.02111516251695,216.06862612585613,10.294197954941245,1435.2977441690043,93.00163180672138,0.0,1.0,0.0,159.0
653,3400.0,143.0,18.0,3900.0,109.0,0.0,9.0,8.0,4.0,6.0,3.0,0.1,0.0,0.0,3.5,77.8,330.7,9.9,1303.1,73.0,0.0,0.0,1.0,118.0
654,31200.0,3120.0,1872.0,48984.0,80.0,0.0,8.0,6.0,3.0,2.0,5.0,0.6,8.0,0.0,2.0,73.6,10.7,17.2,1224.0,31.0,0.0,0.0,1.0,85.0
655,23986.0,917.0,420.0,28726.0,119.0,0.0,10.0,6.0,4.0,6.0,3.0,0.1,1.5,0.0,3.3,74.8,388.0,10.1,1082.3,87.0,0.0,1.0,0.0,155.0
656,4323.0,253.0,248.0,6052.0,105.6,0.0,8.2,9.1,3.0,6.0,2.0,0.2,1.2,0.0,1.8,88.3,5.3,9.7,2024.6,69.0,1.0,0.0,0.0,106.1
657,4700.0,709.0,512.0,5700.0,125.0,0.0,9.0,14.0,4.0,6.0,2.0,0.2,1.0,0.0,2.0,86.7,4.6,9.9,2102.4,34.0,1.0,0.0,0.0,126.2
658,53200.0,1793.0,8597.0,93100.0,56.1,10.0,8.0,16.0,1.0,7.0,2.0,0.0,0.0,0.0,4.0,73.8,27.5,15.5,1206.3,8.0,1.0,0.0,0.0,73.1
659,3100.0,224.0,48.0,3600.0,144.0,0.0,10.0,8.0,4.0,6.0,3.0,0.1,0.0,0.0,2.5,78.2,216.0,10.4,1435.3,93.0,0.0,0.0,1.0,159.0
660,24665.0,2079.0,8800.0,28246.0,49.0,10.0,4.5,8.0,1.0,7.0,2.0,0.1,0.0,0.0,2.5,78.0,463.2,8.7,1363.9,56.0,1.0,0.0,0.0,56.5
661,1252.923662891446,172.07750741001934,60.92865470613825,1339.9381766537115,151.08106702646302,0.0,6.184430986918794,16.030982841343757,5.0,2.0,2.0,0.3937585910019399,1.058136640383522,0.02869513189947938,0.9256684363234633,83.87842848500532,1442.8572093626706,3.009870647244682,1231.2929743372838,10.001134991976315,1.0,0.0,0.0,175.6
662,7000.0,1069.0,981.0,7100.0,90.0,0.0,7.5,19.0,3.0,6.0,3.0,0.2,1.0,0.0,2.0,83.7,0.0,11.4,1337.9,50.0,1.0,0.0,0.0,104.0
663,911.9792087155812,64.16208526636902,2.910348771505964,1302.860395368183,310.0999100396466,0.010846270637244077,4.183493685074474,4.111206800507259,3.0,2.0,2.0,0.17991773932798097,2.01437192713865,0.0,0.9587395665534786,69.69050831649864,269.2062757621397,8.274505368995076,666.7054830049332,29.007911130154476,1.0,0.0,0.0,367.0
664,9138.0,511.0,84.0,13579.0,112.7,0.0,3.0,22.0,3.0,2.0,2.0,0.2,2.3,0.0,2.0,86.7,10.3,10.0,1629.6,11.0,0.0,0.0,1.0,113.0
665,30000.119847128364,1100.0154809106018,670.0491932816244,37858.260986436675,139.9870720555799,0.05280690716000217,1.9292058559325966,7.81495461892753,3.0,6.0,2.0,0.2402889528463669,0.0,0.04871804899913948,1.493990012625824,76.10016685998332,0.03828577863582439,22.077612776607833,1128.9558989766472,17.00539628228467,0.0,0.0,1.0,145.5
666,6600.0,760.0,550.0,2300.0,35.2,0.0,8.5,8.0,2.0,2.0,2.0,0.2,0.0,0.0,0.0,76.6,28.5,15.8,1382.6,6.0,0.0,0.0,1.0,38.8
667,7743.903684445793,552.9654261950872,138.06969774927347,10399.902372833792,133.92963232794372,4.931007427743736,5.041663422885801,4.016215149432232,4.0,7.0,3.0,0.0,0.0,0.0,1.8711292592657276,73.67791075037832,245.40268960031352,12.448504740927293,1221.544649271192,49.127978327199195,0.0,0.0,1.0,157.6
668,21866.0,698.0,376.0,25981.0,125.0,9.0,8.0,19.0,4.0,7.0,5.0,0.2,0.0,0.0,8.0,76.3,364.6,9.7,1122.7,44.0,0.0,0.0,1.0,126.0
669,34625.895080204864,2156.032557951743,4144.755570402005,39029.931716669416,153.14284362780202,9.088222690264487,0.012334076891113972,14.834797522092531,1.0,3.0,3.0,0.0,0.0,0.24957759999754514,1.3464904248924767,77.21701262442764,390.33932207341826,9.355704347129569,1399.1781734931196,17.94628987286319,1.0,0.0,0.0,161.0
670,6000.0,370.0,95.0,8100.0,88.0,0.0,11.0,19.0,3.0,6.0,5.0,0.1,6.0,0.0,2.5,78.9,489.4,8.6,1569.7,64.0,0.0,1.0,0.0,95.0
671,7400.255643432477,146.02495606500676,41.97665947295378,8199.97300076716,158.0255732288948,0.020306895574353445,10.101158114784067,18.128718152817424,4.0,6.0,5.0,0.28895858315622447,18.97766524384532,0.114950650097548,2.4837136417529457,77.46346798301533,254.73314137365162,10.35187383624432,1398.649295576236,38.87453604672252,0.0,1.0,0.0,176.5
672,5910.078843325072,289.97001542519297,104.78150954687922,6028.169028243268,147.10657788889762,0.0,5.822236510676016,4.352890396303884,4.0,2.0,5.0,0.3071398789349161,7.049759325755147,0.00015501191692518965,2.11462528477072,75.26781305096007,10.834406801019064,17.161718279167275,1243.7627731578505,28.939528496055804,1.0,0.0,0.0,169.3
673,8700.0,385.0,120.0,9900.0,159.5,0.0,8.0,9.0,4.0,2.0,2.0,0.2,0.5,0.0,2.0,77.6,254.6,10.4,1398.8,10.0,0.0,0.0,1.0,170.0
674,2135.0,94.0,122.0,2375.0,87.3,0.0,6.0,16.0,5.0,6.0,2.0,0.2,0.0,0.0,1.5,84.0,1194.9,3.9,1448.3,14.0,1.0,0.0,0.0,133.8
675,9001.764419879742,522.1430062063007,161.9140394607543,10080.913509517288,157.78609396227455,0.0,6.201130476901707,16.921323914817915,4.0,6.0,2.0,0.30095452190476313,1.9073284889609934,0.1452969621373253,1.4109556030507613,80.91123226597952,756.2034692069863,6.762475262294623,1362.1224354713784,36.982299922105035,0.0,1.0,0.0,166.0
676,18070.911806276195,973.0177905315315,244.033768110874,25818.965170889733,147.04297610129333,0.0,6.878964098568017,8.822173530918814,3.0,2.0,2.0,0.3092974640970977,0.9478170021860028,0.0,1.9829326629325832,69.59811768850709,269.1873551761146,8.234518747657374,666.6335921046264,6.075243645357302,0.0,0.0,1.0,154.0
677,833.047170991383,71.02578440390387,80.95316504512954,969.9862607959408,117.91391672662897,0.0,6.237149562491921,17.034540781687163,5.0,6.0,2.0,0.19201931685437365,0.07158725561090898,0.0,0.878954330620043,83.18222302423526,670.6149469146474,6.504089485251479,1484.0910236428342,12.01410539476459,1.0,0.0,0.0,143.2
678,23923.954989036116,1291.992946732372,262.84273695520875,35549.95117861575,165.98724165329875,0.08773480314471974,5.017261104212603,24.20760222525247,3.0,6.0,2.0,0.022527382536370738,11.936051671115019,0.0339351016241655,0.9388466159140975,82.02899943374081,776.6881378869639,6.337151248057515,1396.52495716982,41.91711123975815,0.0,1.0,0.0,203.0
679,18962.0,1100.0,2702.0,29770.0,145.0,0.0,8.0,6.0,3.0,2.0,5.0,0.3,2.0,0.0,2.0,73.6,10.7,17.2,1224.0,58.0,0.0,0.0,1.0,156.8
680,1140.0,104.0,60.0,1200.0,137.0,5.0,5.0,4.0,4.0,7.0,3.0,0.0,45.0,0.0,2.0,72.7,330.5,11.7,1049.9,87.0,1.0,0.0,0.0,148.0
681,26832.0,1449.0,295.0,39871.0,45.2,0.0,6.5,39.0,1.0,6.0,3.0,0.2,2.5,0.0,1.0,81.9,776.7,6.5,1396.5,23.0,1.0,0.0,0.0,50.0
682,26000.0,430.0,96.0,27500.0,93.5,0.0,7.0,8.0,3.0,2.0,2.0,0.1,11.0,0.0,0.0,78.3,8.3,17.4,1538.4,58.0,0.0,0.0,1.0,110.0
683,9806.0,218.0,17.0,9920.0,164.3,9.0,3.0,6.0,4.0,7.0,2.0,0.1,1.0,0.0,3.0,77.2,289.2,10.1,1183.5,87.0,0.0,0.0,1.0,171.9
684,6200.0,305.0,113.0,9858.0,100.9,0.0,4.0,8.0,4.0,2.0,2.0,0.5,21.0,0.0,2.0,74.4,17.0,16.1,1271.0,8.0,1.0,0.0,0.0,104.0
