,AADT_mean_x,AADT_Single_Unit_mean_x,AADT_Combination_mean_x,Future_AADT_mean_x,IRI_mean_x,Thickness_Rigid_mean_x,Thickness_Flexible_mean_x,Base_Thickness_mean_x,F_System_mode,Surface_Type_mode,Base_Type_mode_x,Rutting_mean_x,Cracking_Percent_mean_x,Faulting_mean_x,Last_Overlay_Thickness_mean_x,RHU_AV_x,FRZ_IDX_x,TEMP_AVG_x,PRECIPITATION_x,Age_x,Urban_Type_rural,Urban_Type_small urban,Urban_Type_urban,IRI_mean_y
2215,19200.0,806.0,960.0,27072.0,127.5,0.0,6.0,4.5,4.0,2.0,5.0,0.3,2.0,0.0,2.0,73.8,27.5,15.5,1206.3,9.0,0.0,1.0,0.0,137.0
2216,3650.0,225.0,350.0,5500.0,175.0,5.0,5.0,4.0,3.0,7.0,3.0,0.1,44.0,0.0,2.0,74.2,292.6,11.9,1144.3,93.0,0.0,1.0,0.0,191.0
2217,17700.066798041185,675.9052468753315,136.08051197688076,21899.914439843273,129.05988521983036,6.893154066465225,3.049949226496306,7.954384434466631,3.0,7.0,2.0,0.15449564602372923,5.039215389439461,0.0,2.4952089924779726,78.28136335873043,215.86304137275246,10.524954135614093,1435.2087751340591,85.86854190985188,0.0,1.0,0.0,170.0
2218,12183.0,299.0,2564.0,13652.0,63.3,0.0,10.2,5.5,1.0,2.0,5.0,0.1,0.0,0.0,2.0,77.0,284.0,10.0,1343.7,4.0,1.0,0.0,0.0,68.2
2219,40450.0,2436.0,2488.0,50401.0,51.0,9.0,8.5,12.0,3.0,7.0,2.0,0.2,0.0,0.0,2.5,76.0,109.1,13.2,1336.0,65.0,1.0,0.0,0.0,58.0
2220,12701.064168108787,768.0231886609191,365.2422993697473,17600.11445432073,150.41237009807892,5.663327255444334,5.494428559491443,3.9522955169678573,3.0,7.0,3.0,0.24065573787424907,51.964448776356846,0.0,1.8533119772101312,76.01520289730625,658.3700579242559,8.553978624985621,1061.460541464927,60.95536732142111,0.0,1.0,0.0,167.0
2221,29130.952483906724,1573.0469052751687,319.9775737730245,43287.00186670046,112.39679736067438,0.003293884764551649,3.7346203911425904,23.988162682558034,3.0,6.0,2.0,0.2454297546116248,2.0404857117751174,0.0,3.003579561157062,79.2436885188155,482.438259960082,8.482057726127131,1306.5074161161936,29.99801240914477,1.0,0.0,0.0,250.0
2222,6396.080826692615,351.95714486216633,77.09735119210195,7097.953429709788,128.04159427331842,0.07320383765504472,5.8524924158727245,21.914678679231685,5.0,2.0,2.0,0.3532756517411849,4.107916517343583,0.0,0.9348749147666188,81.26756402871409,846.6089658899525,6.298739098133692,1370.755105941761,8.097722061144697,0.0,1.0,0.0,137.5
2223,21331.0,821.0,8827.0,25030.0,43.0,0.0,4.0,42.0,1.0,2.0,5.0,0.1,0.0,0.0,2.5,77.1,370.5,9.6,1309.1,23.0,1.0,0.0,0.0,47.7
2224,56500.0,1018.0,620.0,67991.0,73.5,0.0,2.0,8.0,3.0,6.0,2.0,0.2,8.0,0.0,1.5,76.3,0.0,23.8,1171.7,1.0,0.0,0.0,1.0,78.0
2225,381.0,8.0,19.0,420.0,57.0,0.0,8.0,6.0,4.0,6.0,2.0,0.1,0.0,0.0,3.0,71.3,1395.7,4.8,749.8,62.0,1.0,0.0,0.0,75.9
2226,4500.0,217.0,95.0,6200.0,111.5,0.0,12.0,8.0,3.0,6.0,3.0,0.1,0.0,0.0,2.5,77.8,330.7,9.9,1303.1,83.0,0.0,0.0,1.0,116.5
2227,115000.0,2029.0,4579.0,127000.0,69.3,13.0,0.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,72.9,996.8,7.0,1113.8,13.0,0.0,0.0,1.0,82.8
2228,18100.0,836.0,1155.0,22661.0,79.9,0.0,13.0,9.0,3.0,6.0,3.0,0.1,0.0,0.0,4.0,77.1,0.1,21.3,1122.8,10.0,1.0,0.0,0.0,89.5
2229,525.1050259976139,11.089451310044488,54.98002137055351,682.0974173284308,140.8552356559995,0.07806032728777781,4.978819665620141,5.926261838660524,5.0,2.0,2.0,0.07871915834338927,4.972491169157648,0.0,1.9824708335187722,66.61434933839286,844.1317341669612,7.210405800454278,628.3320768468528,61.916838757909396,0.0,0.0,1.0,153.0
2230,2442.0,400.0,20.0,3000.0,102.0,4.0,4.0,4.0,5.0,7.0,3.0,0.1,2.0,0.0,2.0,73.9,506.2,10.1,1061.3,85.0,0.0,0.0,1.0,110.0
2231,1140.9446468162294,96.84545737788038,4.162949065475056,1362.0380637786661,183.44979421680418,7.025085996784415,6.8568199918776624,6.946311561229983,5.0,7.0,3.0,0.3562092988706588,0.15720738990956296,0.014845125270214758,1.4198291804912366,78.80252652479007,516.0634670512138,8.123749901635895,1394.0726379827947,117.100176180281,0.0,1.0,0.0,221.2
2232,4216.0,173.0,19.0,5448.0,76.0,0.0,7.5,10.0,5.0,2.0,2.0,0.1,0.0,0.0,1.5,76.2,296.0,10.5,1308.9,49.0,0.0,0.0,1.0,86.0
2233,6357.0,261.0,13.0,7062.0,108.0,0.0,6.0,17.0,4.0,2.0,2.0,0.2,13.0,0.0,1.2,81.2,622.0,7.4,1444.6,8.0,0.0,0.0,1.0,154.0
2234,5900.048823160918,339.91691495646927,106.09147258745448,7000.01351863098,134.10581476475633,0.0,5.190346960808303,5.833283199235878,5.0,6.0,2.0,0.0,0.11050483186556642,0.0,2.003859804635283,78.1737076382583,130.02848927882215,11.50476999756373,1379.0189587654265,57.10071279807172,0.0,0.0,1.0,140.0
2235,640.0,55.0,145.0,768.0,35.2,0.0,8.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,5.0,64.0,994.6,6.0,503.4,2.0,1.0,0.0,0.0,35.5
2236,13001.0,535.0,180.0,13030.0,59.5,9.0,11.0,2.0,3.0,7.0,3.0,0.1,1.5,0.0,20.0,77.2,90.4,13.6,1329.9,2.0,0.0,0.0,1.0,69.2
2237,22900.0,1131.0,647.0,30900.0,219.5,8.0,3.0,9.0,3.0,7.0,2.0,0.4,14.0,0.0,2.5,77.6,254.6,10.4,1398.8,56.0,0.0,0.0,1.0,233.0
2238,1700.0,150.0,250.0,1800.0,83.0,4.0,4.0,4.0,4.0,7.0,3.0,0.2,0.0,0.0,3.0,75.0,173.3,13.4,1290.5,87.0,1.0,0.0,0.0,90.3
2239,5625.0,157.0,157.0,7000.0,77.8,9.0,3.0,6.0,5.0,7.0,2.0,0.2,1.0,0.0,1.5,75.9,339.0,10.3,1231.6,87.0,0.0,1.0,0.0,86.3
2240,23300.0,657.0,6738.0,26400.0,61.7,0.0,11.0,11.0,1.0,6.0,2.0,0.3,0.0,0.0,2.0,75.8,5.9,10.6,1901.3,58.0,1.0,0.0,0.0,63.9
2241,13500.007884579136,1049.941576676843,300.0329017303419,15600.190258421642,144.0438323012688,4.82785277911139,5.015480539185839,3.984056427532505,4.0,7.0,3.0,0.23050261275373757,0.9170471195269131,0.1353207906363865,2.013450915073097,75.85937285237512,658.2023553466746,8.640794667683965,1061.594587670356,25.005220642935665,1.0,0.0,0.0,150.0
2242,83708.0,5440.0,4394.0,96507.0,58.0,0.0,3.5,17.0,1.0,2.0,5.0,0.1,0.0,0.0,1.5,76.5,209.7,11.6,1454.3,26.0,0.0,0.0,1.0,60.0
2243,10582.0,855.0,61.0,14252.0,199.5,0.0,7.0,9.0,4.0,6.0,2.0,0.3,12.0,0.0,2.0,69.7,269.2,8.3,666.7,6.0,0.0,0.0,1.0,201.2
2244,6900.0,425.0,200.0,7300.0,50.0,5.0,5.0,4.0,4.0,7.0,3.0,0.0,0.0,0.0,3.0,75.3,321.4,11.2,1195.7,10.0,0.0,0.0,1.0,105.3
2245,2800.0,112.0,67.0,3100.0,168.0,0.0,6.0,4.0,5.0,2.0,3.0,0.1,0.0,0.0,0.0,70.8,1248.2,5.6,779.6,7.0,0.0,0.0,1.0,216.0
2246,5599.962535314519,820.0002592952887,501.9402676581474,7500.082230157014,145.15007674376002,0.0,11.198535229122832,9.092658633934557,3.0,6.0,3.0,0.0,1.9748877598905765,0.14761894601657577,2.4623259981427172,78.88302232810429,489.477146439288,8.867217049208417,1569.8179075679589,55.03189990644276,1.0,0.0,0.0,172.0
2247,3479.0,223.0,73.0,3861.0,86.0,0.0,6.0,22.0,5.0,6.0,2.0,0.2,0.5,0.0,1.0,81.2,846.6,6.4,1370.8,20.0,0.0,1.0,0.0,112.2
2248,1230.0,41.0,8.0,1372.0,113.0,0.0,6.0,12.0,5.0,2.0,5.0,0.1,11.0,0.0,3.0,78.1,451.6,8.9,1382.0,26.0,1.0,0.0,0.0,152.3
2249,850.0,40.0,6.0,1000.0,142.0,0.0,10.0,7.0,5.0,6.0,3.0,0.1,2.0,0.0,1.5,77.8,330.7,9.9,1303.1,52.0,0.0,0.0,1.0,166.0
2250,13292.0,514.0,170.0,17177.0,121.0,7.0,5.5,14.0,3.0,7.0,5.0,0.1,0.0,0.0,2.5,76.2,296.0,10.5,1308.9,76.0,0.0,0.0,1.0,162.0
2251,27636.0,2020.0,904.0,41066.0,161.5,0.0,6.0,6.0,3.0,6.0,5.0,0.1,1.5,0.0,2.0,79.3,351.1,5.4,1016.7,29.0,0.0,0.0,1.0,177.2
2252,5010.0,368.0,675.0,5013.0,91.0,0.0,7.0,17.0,3.0,6.0,2.0,0.2,13.0,0.0,24.0,75.1,291.4,10.5,1137.7,17.0,0.0,0.0,1.0,94.0
2253,4759.140099346414,141.96277912728496,167.9176057711067,5306.070943858058,202.37363321233383,0.0,10.121651701394008,6.090234843000462,5.0,6.0,3.0,0.5622372770599602,15.21865894404837,0.0752134678920137,2.1961090872908664,75.19234643796689,227.26409466962284,12.22742118093686,1245.798919110402,67.05302331533099,1.0,0.0,0.0,242.2
2254,84470.0,5423.0,1513.0,89707.0,81.5,9.0,7.5,12.0,2.0,7.0,2.0,0.2,0.5,0.0,2.0,75.0,135.7,12.8,1354.6,56.0,0.0,0.0,1.0,99.7
2255,1556.0,180.0,281.0,2707.0,122.0,0.0,6.0,8.0,3.0,2.0,2.0,0.3,4.6,0.0,2.0,74.5,8.7,17.5,1227.2,57.0,1.0,0.0,0.0,126.2
2256,435.0,22.0,9.0,480.0,146.8,0.0,6.0,1.0,5.0,6.0,2.0,0.1,0.0,0.0,1.5,76.5,850.9,7.4,1085.0,67.0,1.0,0.0,0.0,207.2
2257,35231.88219768927,1593.050564492759,413.0766272380482,35302.91472440425,118.1137044466141,0.0,8.593479629629723,5.91390937836591,3.0,6.0,2.0,0.07136556451709407,10.388490284023826,0.0,1.9652424027986855,74.89942871626785,164.26010882553007,12.296018650113806,1300.0808713273605,35.03058511302138,0.0,1.0,0.0,149.0
2258,18200.0,452.0,639.0,26000.0,90.0,8.0,8.0,14.0,3.0,7.0,2.0,0.1,0.5,0.0,2.5,77.8,397.1,9.3,1337.7,45.0,0.0,0.0,1.0,101.0
2259,118652.0,5186.0,5257.0,127907.0,61.0,0.0,10.0,13.0,1.0,6.0,2.0,0.1,1.5,0.0,2.0,74.7,164.3,12.4,1300.1,54.0,0.0,0.0,1.0,61.7
2260,21000.0,592.0,6073.0,21200.0,47.8,0.0,12.5,23.0,1.0,6.0,2.0,0.2,0.0,0.0,4.0,75.8,5.9,10.6,1901.3,72.0,1.0,0.0,0.0,53.0
2261,9683.0,176.0,221.0,15493.0,97.5,7.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.1,0.0,69.2,1296.4,5.2,666.8,7.0,0.0,0.0,1.0,129.0
2262,10640.978157657684,414.9954995686125,117.94666720140883,11811.88233872059,150.1640614601908,7.956747495339346,2.1179628926126512,8.134998640729306,3.0,7.0,2.0,0.05913514884301896,33.45356068732498,0.0,2.0729199414625064,77.73001593844397,246.45679826972057,10.866924683319803,1398.182030423375,90.1155788499946,1.0,0.0,0.0,152.0
2263,4700.0,107.0,94.0,5000.0,88.0,9.0,6.5,3.0,4.0,7.0,2.0,0.2,0.0,0.0,1.5,69.9,1327.9,5.3,707.8,86.0,0.0,0.0,1.0,109.0
2264,43370.0,1145.0,174.0,43446.0,99.0,0.0,17.0,4.0,2.0,6.0,2.0,0.2,15.0,0.0,2.0,75.9,199.1,11.8,1340.9,43.0,0.0,0.0,1.0,108.0
2265,3800.0,198.0,37.0,6400.0,144.5,0.0,13.0,11.0,4.0,6.0,3.0,0.2,14.0,0.0,2.5,77.9,386.5,9.3,1426.3,94.0,1.0,0.0,0.0,154.5
2266,2142.0,69.0,173.0,2388.0,84.0,0.0,10.0,6.0,6.0,6.0,3.0,0.1,1.0,0.0,2.0,75.6,317.4,10.8,1179.5,67.0,0.0,0.0,1.0,90.2
2267,65144.0,1655.0,16665.0,84531.0,44.5,9.0,6.0,18.0,1.0,7.0,3.0,0.1,0.0,0.0,2.0,76.2,292.1,10.6,1352.2,48.0,0.0,0.0,1.0,55.5
2268,32812.0,825.0,236.0,36986.0,82.3,9.0,2.0,15.0,3.0,7.0,3.0,0.2,0.0,0.0,2.0,77.2,390.2,9.5,1399.2,66.0,0.0,0.0,1.0,90.3
2269,25.024433774486692,0.9679804199484657,2.8690165800521834,26.9069006713322,222.33951077541502,0.04366520004336715,6.06906287270028,15.86650589925679,5.0,2.0,2.0,0.1672725678838502,10.323606850446506,0.0,0.9542326495121359,81.31090881350096,761.0565334641267,6.668411573614774,1428.6004128413597,19.88691177125372,1.0,0.0,0.0,245.7
2270,12800.0,882.0,402.0,14800.0,163.0,8.0,2.0,8.0,4.0,7.0,2.0,0.2,11.0,0.0,2.5,77.8,330.7,9.9,1303.1,84.0,1.0,0.0,0.0,180.0
2271,5935.0,350.0,315.0,6705.0,72.0,0.0,8.0,20.0,3.0,6.0,2.0,0.1,0.0,0.0,1.5,81.4,462.0,8.1,1373.9,17.0,1.0,0.0,0.0,75.5
2272,9427.0,173.0,16.0,10626.0,87.3,0.0,8.0,11.0,4.0,2.0,2.0,0.1,0.0,0.0,2.0,77.2,390.2,9.5,1399.2,111.0,0.0,0.0,1.0,100.7
2273,27452.0,887.0,2220.0,30609.0,185.0,0.0,10.0,6.0,5.0,6.0,3.0,0.2,4.0,0.0,2.0,75.3,227.2,12.2,1246.0,67.0,0.0,0.0,1.0,236.0
2274,7690.9249935816415,231.09965927794843,553.8247947007311,10769.93103945706,233.54341475449203,0.10284498188232538,6.003075538193422,10.056097605215369,3.0,6.0,2.0,0.22794035876798185,0.4694170877010977,0.16843979981680757,1.5216559877820333,71.30406148127932,0.0,24.17531011956623,776.5977530494405,64.80878635175824,1.0,0.0,0.0,244.0
2275,24025.0,1389.0,1263.0,41804.0,61.8,0.0,6.0,8.0,3.0,2.0,2.0,0.5,4.5,0.0,2.0,78.2,5.1,17.9,1450.5,5.0,1.0,0.0,0.0,65.0
2276,15555.0,644.0,106.0,16644.0,149.5,6.0,3.0,6.0,4.0,7.0,2.0,0.1,8.5,0.0,3.0,77.4,138.2,12.4,1389.2,97.0,0.0,1.0,0.0,202.0
2277,4099.998213582934,28.912064277599576,15.967321160372299,5199.9713822702815,110.17248446253757,0.01491643459968525,6.969546522712831,15.153629098813955,5.0,6.0,5.0,0.0,0.06481650949302738,0.0,2.494226039706528,78.1525830452411,216.00194337413748,10.449204088630998,1435.1793535415643,35.96077021911769,1.0,0.0,0.0,144.0
2278,2700.302677974569,100.93826582236547,10.908284572012967,3700.091011119193,180.74989244349322,0.10678965168726101,6.803282199260589,6.920405494556987,6.0,2.0,2.0,0.0,0.9269616232553539,0.0,1.9974627787593207,78.0172000674112,396.961556821794,9.312083333180702,1337.891116776467,18.954682700269576,0.0,1.0,0.0,187.0
2279,9023.037410328585,399.0407039836374,132.995431753509,11914.948305667811,148.9818458034762,0.18755204154660488,3.000046093438696,5.924821428499361,4.0,6.0,2.0,0.043856683071710534,1.2681306011206852,0.0,2.9631330973041097,59.043282199500915,62.32757416144732,12.273820996829718,438.08227806081777,15.01187335771492,0.0,1.0,0.0,168.0
2280,4429.0,219.0,54.0,4606.0,84.3,7.0,2.0,7.0,4.0,7.0,2.0,0.1,0.0,0.0,2.0,78.9,73.1,12.7,1323.9,82.0,1.0,0.0,0.0,96.7
2281,4700.0,244.0,61.0,4900.0,78.0,0.0,11.0,9.0,4.0,6.0,3.0,0.1,0.0,0.0,2.5,77.8,397.1,9.3,1337.7,88.0,1.0,0.0,0.0,83.0
2282,1411.1616254654493,81.90471353724145,17.97947177102253,1563.967334706478,114.01628183244014,0.0,5.996861528242684,21.82605569062279,5.0,2.0,2.0,0.06582276213157906,0.0,0.0,0.9404830172274382,81.08821415871572,846.6290939102131,6.347482877209225,1370.944870756339,1.9496731252084318,0.0,1.0,0.0,161.0
2283,4358.0,190.0,90.0,5578.0,126.3,0.0,4.0,12.0,3.0,6.0,5.0,0.2,1.2,0.0,2.0,77.8,278.3,10.0,1321.7,7.0,1.0,0.0,0.0,130.2
2284,4900.0,250.0,300.0,5200.0,83.5,0.0,10.5,12.0,3.0,2.0,2.0,0.2,22.5,0.0,3.0,73.9,32.8,15.4,1242.1,57.0,1.0,0.0,0.0,84.7
2285,6600.017661758543,375.08940338183635,80.00676038870262,12700.155723913515,202.02637814811803,5.11932383895374,4.826484631670488,3.9191075769231007,4.0,7.0,3.0,0.01863115309157909,0.0,0.0,1.9102366801806396,75.92880443475256,525.1985253265776,9.335609073887575,1081.603160935684,32.94580152055561,0.0,0.0,1.0,342.0
2286,34500.0,729.0,1235.0,45000.0,45.1,9.0,4.5,6.0,2.0,7.0,2.0,0.1,0.0,0.0,4.5,75.7,906.1,7.1,1007.5,57.0,0.0,0.0,1.0,65.8
2287,10404.0,691.0,69.0,13814.0,105.5,0.0,6.5,14.0,4.0,2.0,2.0,0.2,0.5,0.0,3.5,75.9,251.0,11.1,1287.3,80.0,0.0,0.0,1.0,120.5
2288,137300.0,6168.0,13878.0,170200.0,81.2,9.0,3.0,9.0,1.0,7.0,2.0,0.1,0.0,0.0,3.5,78.2,130.1,11.5,1379.0,47.0,0.0,0.0,1.0,87.2
2289,3476.0,143.0,65.0,4213.0,242.0,0.0,6.0,3.0,4.0,2.0,2.0,0.0,5.0,0.0,2.0,77.7,393.9,9.3,1382.1,117.0,0.0,0.0,1.0,303.0
2290,1600.0,135.0,54.0,2200.0,114.8,0.0,7.0,7.0,5.0,6.0,2.0,0.1,0.2,0.0,2.5,78.9,489.4,8.6,1569.7,77.0,1.0,0.0,0.0,118.5
2291,2699.89353083385,59.99375375361339,9.861811691316273,2850.099381101004,129.9325734343414,0.15197664543149575,2.19632752295878,8.075513134399802,6.0,2.0,2.0,0.21885646837735373,8.182374722897793,0.0,1.3498712220539013,76.2669272765131,0.0,23.74155763940207,1171.6981448778051,2.1187632057067445,0.0,1.0,0.0,161.0
2292,15887.0,325.0,150.0,18500.0,93.0,8.0,8.0,4.0,4.0,7.0,3.0,0.1,0.0,0.0,2.0,74.0,199.5,13.0,1240.3,41.0,0.0,0.0,1.0,306.0
2293,1649.9841941546024,66.00970583409901,40.099706979438,1799.9737533504554,200.90343799546213,0.06355188072783352,6.0001177630403895,9.022768514310707,5.0,2.0,2.0,0.0,0.0,0.01026304407126706,1.5907358483775704,70.81878427769729,1248.2180469901455,5.438401542280805,779.5202346148366,46.19620997882563,0.0,1.0,0.0,274.0
2294,5500.0,317.0,99.0,6700.0,119.0,0.0,4.0,18.0,5.0,2.0,2.0,0.1,1.0,0.0,2.0,78.2,130.1,11.5,1379.0,15.0,0.0,0.0,1.0,128.0
2295,2700.0,185.0,37.0,3900.0,103.0,0.0,11.0,19.0,4.0,6.0,3.0,0.1,1.0,0.0,2.5,77.9,386.5,9.3,1426.3,77.0,0.0,0.0,1.0,113.0
2296,4715.04744212762,269.1263206584623,155.0892080774503,6158.908551979426,175.98713506276357,0.0,6.655462291135479,12.98311752487161,4.0,2.0,5.0,0.5556288189956541,0.11471758966331408,0.0,2.078780615240222,76.92871912856167,235.01392484976108,11.621994354056756,1352.4241109985921,110.04391306620902,0.0,1.0,0.0,205.0
2297,2877.0,150.0,17.0,3325.0,98.4,0.0,4.0,14.0,5.0,6.0,2.0,0.2,0.4,0.0,1.5,81.3,761.1,6.7,1428.5,23.0,1.0,0.0,0.0,109.8
2298,2705.0,181.0,148.0,2800.0,120.0,4.5,4.5,4.0,5.0,7.0,3.0,0.1,15.0,0.0,2.0,74.2,334.3,11.5,1069.6,71.0,1.0,0.0,0.0,138.0
2299,16099.918021179863,823.9352249431704,302.03684584149016,25299.817611709368,117.07177018441249,0.11274880401213397,8.054048998709447,5.08606204703498,4.0,6.0,2.0,0.21000353250163142,0.0,0.12186107325883921,1.9236898413916743,78.20027981197671,130.11539669416592,11.666680819206055,1378.9972952041687,66.84147169784089,1.0,0.0,0.0,136.0
2300,16377.0,900.0,180.0,23200.0,110.0,5.0,5.0,4.0,4.0,7.0,3.0,0.1,83.0,0.0,2.0,75.8,525.0,9.4,1081.6,47.0,0.0,0.0,1.0,141.0
2301,24500.0,2324.0,1351.0,31973.0,56.8,0.0,2.0,8.0,3.0,6.0,2.0,0.0,0.0,0.0,1.5,76.7,0.0,22.6,1227.7,2.0,0.0,0.0,1.0,63.0
2302,4500.129872692331,235.07447496984747,43.182330198921996,5200.18999119665,163.06906945763447,0.0,5.871684758975953,8.828213460941218,4.0,2.0,2.0,0.14455721493974866,0.9777099130832697,0.12714705724762823,1.0454033943858316,77.39162176395058,254.4841115469421,10.336386586820153,1398.8603246358464,42.02656134106487,0.0,1.0,0.0,171.0
2303,13130.0,800.0,300.0,14400.0,126.3,5.5,5.5,4.0,3.0,7.0,3.0,0.1,4.3,0.0,3.0,76.5,578.5,8.8,1054.9,87.0,0.0,0.0,1.0,143.0
2304,9600.0,444.0,408.0,11300.0,65.7,0.0,11.0,11.0,3.0,6.0,2.0,0.2,0.0,0.0,5.0,87.1,3.1,10.3,1712.1,53.0,1.0,0.0,0.0,67.8
2305,2640.0,137.0,106.0,2930.0,172.0,0.0,6.0,18.0,5.0,6.0,2.0,0.2,11.0,0.0,1.5,81.2,846.6,6.4,1370.8,25.0,0.0,1.0,0.0,225.0
2306,12370.128471866876,135.9458288812896,73.99358201222019,17319.823371652838,164.67152936064755,0.0,3.075589841606388,7.961958971959483,3.0,2.0,3.0,0.2044581191499688,0.0,0.09790445838796236,1.6576096463148708,39.55803981802256,2.8960412534190874,17.27052530343178,240.09821468567816,37.03468059840729,1.0,0.0,0.0,165.4
2307,5020.0,700.0,1230.0,6024.0,39.7,0.0,12.0,15.0,3.0,2.0,2.0,0.1,1.4,0.0,6.0,65.8,1015.3,6.0,539.9,12.0,1.0,0.0,0.0,40.6
2308,15975.0,1146.0,475.0,17812.0,102.3,0.0,10.0,6.0,4.0,6.0,3.0,0.3,7.0,0.0,2.0,75.8,280.2,11.5,1194.5,67.0,0.0,0.0,1.0,126.8
2309,39640.0,3957.0,9066.0,45150.0,56.0,10.0,10.0,16.0,1.0,7.0,3.0,0.1,0.0,0.0,4.0,76.2,315.7,10.5,1319.7,56.0,0.0,0.0,1.0,60.0
2310,17339.0,817.0,482.0,20699.0,80.0,10.0,0.0,8.0,2.0,3.0,2.0,0.0,0.0,0.0,10.0,79.0,516.1,8.1,1394.0,20.0,0.0,0.0,1.0,124.0
2311,789.9500348256639,44.01477043395707,230.88974687540247,870.083873919269,113.7204223711451,0.018718518897197788,9.84686535514871,20.202935347478405,4.0,6.0,2.0,0.08647954043994643,0.0,0.0,1.4616102856605837,70.17485560388653,1021.8404963695019,6.944569658440167,816.3908731778873,79.8406272111491,0.0,0.0,1.0,146.4
2312,4453.0,150.0,88.0,4900.0,164.8,0.0,10.6,16.0,3.0,6.0,2.0,0.2,10.8,0.0,2.9,73.5,1463.6,4.4,869.8,59.0,0.0,1.0,0.0,228.0
2313,44908.0,3693.0,11346.0,58174.0,109.0,10.0,4.5,16.0,1.0,7.0,3.0,0.1,0.0,0.0,4.5,77.2,299.4,10.4,1358.6,63.0,1.0,0.0,0.0,116.0
2314,15886.841291394023,324.93948385405446,149.96714398972028,18499.901086616752,92.92409269013721,7.977363192383106,7.923788082554072,4.011419577781146,4.0,7.0,3.0,0.1003565811446583,0.08852906943444101,0.0,1.951930365398124,73.9438378931285,199.5666706991344,13.133725403422854,1240.4642597196992,40.905494167426696,1.0,0.0,0.0,306.0
2315,651.0,41.0,61.0,781.0,69.2,0.0,7.0,7.0,3.0,2.0,2.0,0.1,1.2,0.0,2.0,67.1,1187.9,5.4,592.1,60.0,1.0,0.0,0.0,90.2
2316,5200.0,725.0,295.0,6200.0,97.0,5.5,5.5,4.0,4.0,7.0,3.0,0.2,0.0,0.0,2.0,73.7,245.5,12.5,1221.6,77.0,0.0,0.0,1.0,161.0
2317,5627.0,312.0,199.0,5632.0,87.3,0.0,3.0,6.0,3.0,6.0,2.0,0.2,10.7,0.0,2.0,76.5,393.3,9.8,1269.4,87.0,0.0,0.0,1.0,100.4
2318,18392.063916621035,478.04236039218324,257.0293479891335,20415.067332072485,173.0743639467725,0.0,6.023656676200464,22.00871242868754,4.0,6.0,2.0,0.42448229453847675,1.5927466897569675,0.09933200902305232,1.3238914126780907,81.22545888752292,846.6191791400665,6.2647057905442685,1370.7079239368873,21.00554262655896,0.0,1.0,0.0,291.0
2319,6861.0,92.0,45.0,8962.0,97.0,0.0,9.0,17.0,4.0,2.0,2.0,0.0,0.0,0.0,3.0,76.8,234.8,11.3,1352.4,54.0,0.0,0.0,1.0,101.0
2320,8311.0,291.0,75.0,9232.0,104.0,0.0,6.0,23.0,4.0,2.0,2.0,0.2,0.0,0.0,1.3,81.2,622.0,7.4,1444.6,3.0,0.0,0.0,1.0,113.0
2321,9899.921054686269,609.9004981126493,155.95090454198217,12599.920430253558,149.10378666215468,9.00805152524516,4.128292608299399,10.887042191129776,3.0,7.0,2.0,0.07164970063169306,26.03679447019615,0.0,2.4714079175957835,77.75040847446783,254.6266346778573,10.497454399903209,1398.8222970206637,42.79599501670212,0.0,0.0,1.0,180.0
2322,9040.0,271.0,41.0,10956.0,146.0,9.0,10.5,9.0,3.0,7.0,3.0,0.1,13.0,0.0,4.0,77.7,393.9,9.3,1382.1,80.0,0.0,0.0,1.0,166.0
2323,2150.0,61.0,27.0,2600.0,79.5,0.0,6.0,4.0,5.0,2.0,3.0,0.1,0.0,0.0,0.0,73.9,1424.5,4.5,874.5,6.0,1.0,0.0,0.0,81.6
2324,90.0,16.0,16.0,108.0,93.7,0.0,4.0,6.0,5.0,2.0,2.0,0.1,0.0,0.0,2.0,69.1,1311.6,5.0,653.4,20.0,1.0,0.0,0.0,96.6
2325,29582.0,855.0,961.0,41415.0,44.0,0.0,11.4,5.4,1.0,6.0,2.0,0.1,0.0,0.0,1.8,59.6,60.5,12.1,451.3,44.0,0.0,0.0,1.0,45.0
2326,1700.1153319013963,84.990032063158,15.204900770471921,2000.0386781412105,137.06213822604417,0.0,3.0131523272367,7.887993356179686,6.0,2.0,2.0,0.1735454156346005,0.14086692407005594,0.08203929226610505,0.0888741474642603,77.56976589206276,254.86454664889112,10.355790235244497,1398.8022826092665,2.104842383798964,0.0,0.0,1.0,138.0
2327,33894.0,1438.0,838.0,53214.0,60.8,0.0,15.0,6.0,3.0,7.0,2.0,0.2,2.6,0.0,2.5,75.2,91.8,13.5,1268.5,83.0,0.0,0.0,1.0,65.4
2328,32500.0,2014.0,944.0,46031.0,77.8,0.0,2.0,8.0,3.0,6.0,2.0,0.2,1.0,0.0,1.5,77.8,0.0,23.3,1122.2,1.0,0.0,0.0,1.0,79.3
2329,4826.0,632.0,56.0,5045.0,36.0,9.0,4.5,9.0,3.0,7.0,3.0,0.1,0.0,0.0,2.0,77.6,395.4,9.5,1362.7,65.0,1.0,0.0,0.0,37.0
